match_url,blue_goals,orange_goals,blue_wins,orange_wins,best_of,did_blue_win,head2head
2790106,14,11,3,3,7,False,0.0
2790105,1,0,1,0,7,True,0.0
2790105,3,0,2,0,7,True,0.0
2790105,5,1,3,0,7,True,0.0
2790105,5,4,3,1,7,True,0.0
2790104,1,2,0,1,7,False,0.0
2790104,1,4,0,2,7,False,0.0
2790104,2,7,0,3,7,False,0.0
2790104,3,7,1,3,7,False,0.0
2790104,5,8,2,3,7,False,0.0
2790104,5,12,2,4,7,False,0.0
2790103,2,4,0,1,7,True,0.0
2790103,5,4,1,1,7,True,0.0
2790103,5,6,1,2,7,True,0.0
2790103,8,8,2,2,7,True,0.0
2790103,9,10,2,3,7,True,0.0
2790103,12,10,3,3,7,True,0.0
2790102,1,2,0,1,7,False,0.0
2790102,4,4,1,1,7,False,0.0
2790102,5,6,1,2,7,False,0.0
2790101,2,1,1,0,7,True,0.0
2790101,2,5,1,1,7,True,0.0
2790101,5,6,2,1,7,True,0.0
1660115,3,4,0,1,5,False,0.4666666666666667
1660115,6,5,1,1,5,False,0.4666666666666667
1660115,9,11,1,2,5,False,0.4666666666666667
1660115,14,12,2,2,5,False,0.4666666666666667
1660113,2,1,1,0,5,True,1.0
1660113,2,2,1,1,5,True,1.0
1660113,5,3,2,1,5,True,1.0
1660113,8,3,3,1,5,True,1.0
1660112,1,2,0,1,5,False,0.0
1660112,2,5,0,2,5,False,0.0
1660104,1,2,0,1,3,False,0.0
1660104,3,2,1,1,3,False,0.0
1600203,1,0,1,0,7,True,-0.09090909090909091
1600203,4,2,2,0,7,True,-0.09090909090909091
1600203,6,3,3,0,7,True,-0.09090909090909091
1600203,7,7,3,1,7,True,-0.09090909090909091
1600202,2,4,0,1,7,False,-0.5
1600202,2,5,0,2,7,False,-0.5
1600202,5,7,1,2,7,False,-0.5
1600202,6,9,1,3,7,False,-0.5
1600201,6,2,1,0,7,False,0.0
1600201,6,3,1,1,7,False,0.0
1600201,9,4,2,1,7,False,0.0
1600201,10,7,2,2,7,False,0.0
1600201,12,12,2,3,7,False,0.0
1600201,13,14,2,4,7,False,0.0
1440115,4,1,1,0,5,True,-0.5555555555555556
1440115,6,2,2,0,5,True,-0.5555555555555556
1440114,1,6,0,1,5,False,-1.0
1440114,3,9,0,2,5,False,-1.0
1440113,3,2,1,0,5,True,-0.2
1440113,6,4,2,0,5,True,-0.2
1600110,3,2,1,0,7,False,0.037037037037037035
1600110,8,3,2,0,7,False,0.037037037037037035
1600110,9,5,2,1,7,False,0.037037037037037035
1600110,12,6,3,1,7,False,0.037037037037037035
1600110,12,7,3,2,7,False,0.037037037037037035
1600110,12,8,3,3,7,False,0.037037037037037035
1600109,5,0,1,0,7,True,0.6363636363636364
1600109,7,0,2,0,7,True,0.6363636363636364
1600109,9,1,3,0,7,True,0.6363636363636364
1600108,1,3,0,1,7,False,0.0
1600108,2,8,0,2,7,False,0.0
1600108,4,8,1,2,7,False,0.0
1600108,5,8,2,2,7,False,0.0
1600108,6,10,2,3,7,False,0.0
1600108,7,14,2,4,7,False,0.0
1600107,2,3,0,1,7,False,-0.2
1600107,5,7,0,2,7,False,-0.2
1600107,5,9,0,3,7,False,-0.2
1600106,1,0,1,0,7,True,0.8181818181818182
1600106,3,3,1,1,7,True,0.8181818181818182
1600106,3,4,1,2,7,True,0.8181818181818182
1600106,4,4,2,2,7,True,0.8181818181818182
1600106,5,6,2,3,7,True,0.8181818181818182
1600106,9,9,3,3,7,True,0.8181818181818182
1600105,3,2,1,0,7,False,0.16666666666666666
1600105,4,2,2,0,7,False,0.16666666666666666
1600105,6,7,2,1,7,False,0.16666666666666666
1600105,7,10,2,2,7,False,0.16666666666666666
1600105,8,12,2,3,7,False,0.16666666666666666
1600105,9,14,2,4,7,False,0.16666666666666666
1430120,3,2,1,0,5,True,0.0
1430120,3,4,1,1,5,True,0.0
1430120,6,6,2,1,5,True,0.0
1430120,11,6,3,1,5,True,0.0
1430119,5,1,1,0,5,True,0.0
1430119,6,3,1,1,5,True,0.0
1430119,7,3,2,1,5,True,0.0
1430119,10,3,3,1,5,True,0.0
1430117,1,2,0,1,5,False,0.0
1430117,2,7,0,2,5,False,0.0
1430117,8,7,1,2,5,False,0.0
1430117,10,10,1,3,5,False,0.0
1600104,3,4,0,1,7,False,0.07692307692307693
1600104,5,5,1,1,7,False,0.07692307692307693
1600104,6,7,1,2,7,False,0.07692307692307693
1600104,11,8,2,2,7,False,0.07692307692307693
1600104,12,13,2,3,7,False,0.07692307692307693
1600104,13,15,2,4,7,False,0.07692307692307693
1600103,1,4,0,1,7,False,0.2
1600103,5,5,1,1,7,False,0.2
1600103,5,7,1,2,7,False,0.2
1600103,5,9,1,3,7,False,0.2
1600102,2,3,0,1,7,True,0.09090909090909091
1600102,5,3,1,1,7,True,0.09090909090909091
1600102,9,6,2,1,7,True,0.09090909090909091
1600102,11,9,2,2,7,True,0.09090909090909091
1600102,11,11,2,3,7,True,0.09090909090909091
1600102,14,11,3,3,7,True,0.09090909090909091
1600101,0,2,0,1,7,True,0.12
1600101,0,3,0,2,7,True,0.12
1600101,2,3,1,2,7,True,0.12
1600101,5,3,2,2,7,True,0.12
1600101,6,5,2,3,7,True,0.12
1600101,9,7,3,3,7,True,0.12
1610115,2,3,0,1,5,True,0.0
1610115,7,6,1,1,5,True,0.0
1610115,9,9,1,2,5,True,0.0
1610115,9,11,1,3,5,True,0.0
1650115,4,3,1,0,5,True,0.0
1650115,7,5,2,0,5,True,0.0
1610114,1,5,0,1,5,True,0.0
1610114,1,8,0,2,5,True,0.0
1610114,3,8,1,2,5,True,0.0
1610114,5,9,2,2,5,True,0.0
1650114,4,1,1,0,5,True,0.0
1650114,5,3,1,1,5,True,0.0
1650114,8,3,2,1,5,True,0.0
1650114,14,5,3,1,5,True,0.0
1650110,5,2,1,0,5,True,0.0
1650110,8,4,2,0,5,True,0.0
1650106,4,1,1,0,3,True,0.0
1650106,9,1,2,0,3,True,0.0
1440112,1,3,0,1,5,False,0.2
1440112,1,4,0,2,5,False,0.2
1440111,6,3,1,0,5,True,-1.0
1440111,9,4,2,0,5,True,-1.0
2910111,3,0,1,0,7,False,-0.42857142857142855
2910111,3,2,1,1,7,False,-0.42857142857142855
2910111,3,3,1,2,7,False,-0.42857142857142855
2910111,6,5,2,2,7,False,-0.42857142857142855
2910111,6,6,2,3,7,False,-0.42857142857142855
2910111,7,8,2,4,7,False,-0.42857142857142855
2910110,0,2,0,1,7,False,0.23809523809523808
2910110,0,3,0,2,7,False,0.23809523809523808
2910110,1,5,0,3,7,False,0.23809523809523808
1440110,2,1,1,0,5,True,0.3333333333333333
1440110,7,3,2,0,5,True,0.3333333333333333
1440110,8,5,2,1,5,True,0.3333333333333333
1440110,11,7,3,1,5,True,0.3333333333333333
2910109,2,1,1,0,7,True,0.0
2910109,5,2,2,0,7,True,0.0
2910109,6,2,3,0,7,True,0.0
2910109,6,4,3,1,7,True,0.0
2910109,7,6,3,2,7,True,0.0
2910109,12,7,4,2,7,True,0.0
2910107,2,4,0,1,5,True,0.0
2910107,6,7,1,1,5,True,0.0
2910106,2,3,0,1,5,False,0.0
2910106,3,7,0,2,5,False,0.0
2910106,6,9,1,2,5,False,0.0
2910106,8,10,2,2,5,False,0.0
1430116,1,0,1,0,5,True,-1.0
1430116,4,2,2,0,5,True,-1.0
1430115,5,0,1,0,5,True,0.0
1430115,6,4,1,1,5,True,0.0
1430115,7,7,1,2,5,True,0.0
1430115,9,7,2,2,5,True,0.0
1430114,2,0,1,0,5,True,-0.2
1430114,6,0,2,0,5,True,-0.2
1430114,7,2,2,1,5,True,-0.2
1430114,8,2,3,1,5,True,-0.2
1590215,1,2,0,1,7,False,1.0
1590215,3,3,1,1,7,False,1.0
1590215,6,4,2,1,7,False,1.0
1590215,8,8,2,2,7,False,1.0
1590215,11,13,2,3,7,False,1.0
1590215,13,16,2,4,7,False,1.0
1590214,2,3,0,1,7,False,1.0
1590214,6,6,1,1,7,False,1.0
1590214,10,7,2,1,7,False,1.0
1590214,12,13,2,2,7,False,1.0
1590214,14,16,2,3,7,False,1.0
1590214,15,19,2,4,7,False,1.0
1590213,4,3,1,0,7,True,-0.16666666666666666
1590213,7,5,2,0,7,True,-0.16666666666666666
1590213,7,6,2,1,7,True,-0.16666666666666666
1590213,7,8,2,2,7,True,-0.16666666666666666
1590213,8,8,3,2,7,True,-0.16666666666666666
1590213,9,10,3,3,7,True,-0.16666666666666666
1570313,4,3,1,0,7,True,0.5384615384615384
1570313,6,4,2,0,7,True,0.5384615384615384
1570313,8,4,3,0,7,True,0.5384615384615384
1570312,5,3,1,0,5,True,-0.6
1570312,5,6,1,1,5,True,-0.6
1570312,10,6,2,1,5,True,-0.6
1570312,12,9,2,2,5,True,-0.6
1590212,3,2,1,0,5,True,0.2
1590212,5,2,2,0,5,True,0.2
1590211,3,2,1,0,7,True,1.0
1590211,6,3,2,0,7,True,1.0
1590211,8,4,3,0,7,True,1.0
1590211,10,7,3,1,7,True,1.0
1570310,2,1,1,0,5,False,0.0
1570310,5,1,2,0,5,False,0.0
1570310,7,4,2,1,5,False,0.0
1570310,9,7,2,2,5,False,0.0
1590209,1,2,0,1,5,True,0.2
1590209,1,5,0,2,5,True,0.2
1590209,2,5,1,2,5,True,0.2
1590209,5,6,2,2,5,True,0.2
1570309,1,4,1,0,5,True,0.0
1570309,3,5,1,1,5,True,0.0
1590206,3,2,1,0,5,True,-0.5555555555555556
1590206,9,3,2,0,5,True,-0.5555555555555556
1590205,1,3,0,1,5,True,0.0
1590205,6,9,0,2,5,True,0.0
1590205,10,12,1,2,5,True,0.0
1590205,14,15,2,2,5,True,0.0
1590204,1,2,0,1,5,True,-0.2
1590204,3,5,0,2,5,True,-0.2
1590204,4,5,1,2,5,True,-0.2
1590204,6,6,2,2,5,True,-0.2
1570302,2,1,1,0,5,True,0.0
1570302,4,2,2,0,5,True,0.0
1640114,1,0,1,0,5,True,1.0
1640114,2,0,2,0,5,True,1.0
1640114,2,1,2,1,5,True,1.0
1640114,3,3,2,2,5,True,1.0
1640110,3,2,1,0,5,False,-0.2
1640110,5,2,2,0,5,False,-0.2
1640110,6,5,2,1,5,False,-0.2
1640110,7,7,2,2,5,False,-0.2
1640107,5,1,1,0,3,True,0.0
1640107,9,6,1,1,3,True,0.0
1220105,2,1,1,0,7,True,0.0
1220105,4,5,1,1,7,True,0.0
1220105,6,6,2,1,7,True,0.0
1220105,9,7,3,1,7,True,0.0
1220104,2,1,1,0,7,True,0.2727272727272727
1220104,5,2,2,0,7,True,0.2727272727272727
1220104,7,2,3,0,7,True,0.2727272727272727
1220103,2,0,1,0,7,True,-0.2
1220103,4,4,1,1,7,True,-0.2
1220103,6,8,1,2,7,True,-0.2
1220103,8,9,2,2,7,True,-0.2
1220103,13,11,3,2,7,True,-0.2
1220103,16,13,4,2,7,True,-0.2
1220102,1,2,0,1,7,False,0.0
1220102,3,2,1,1,7,False,0.0
1220102,3,3,1,2,7,False,0.0
1220102,4,3,2,2,7,False,0.0
1220102,6,6,2,3,7,False,0.0
1220102,9,7,3,3,7,False,0.0
1220101,1,5,0,1,7,False,0.0
1220101,2,5,1,1,7,False,0.0
1220101,2,9,1,2,7,False,0.0
1220101,5,9,2,2,7,False,0.0
1220101,7,12,2,3,7,False,0.0
1220101,8,14,2,4,7,False,0.0
1440109,0,3,0,1,5,False,1.0
1440109,1,6,0,2,5,False,1.0
1440108,3,2,1,0,5,True,0.14285714285714285
1440108,4,7,1,1,5,True,0.14285714285714285
1440108,7,8,2,1,5,True,0.14285714285714285
1440108,9,11,2,2,5,True,0.14285714285714285
1440107,5,2,1,0,5,True,1.0
1440107,10,4,2,0,5,True,1.0
1210105,1,2,0,1,7,False,0.0
1210105,3,2,1,1,7,False,0.0
1210105,5,5,1,2,7,False,0.0
1210105,8,7,2,2,7,False,0.0
1210105,9,11,2,3,7,False,0.0
1210105,10,13,2,4,7,False,0.0
1210104,1,2,0,1,7,False,0.5
1210104,2,4,0,2,7,False,0.5
1210104,3,6,0,3,7,False,0.5
1210103,4,3,1,0,7,True,1.0
1210103,4,4,1,1,7,True,1.0
1210103,7,6,2,1,7,True,1.0
1210103,8,8,2,2,7,True,1.0
1210103,13,11,3,2,7,True,1.0
1210103,15,12,4,2,7,True,1.0
1210102,3,4,0,1,7,False,0.5
1210102,3,5,0,2,7,False,0.5
1210102,4,7,0,3,7,False,0.5
1210102,9,9,1,3,7,False,0.5
1210101,1,3,0,1,7,True,0.0
1210101,7,5,1,1,7,True,0.0
1210101,8,5,2,1,7,True,0.0
1210101,11,7,3,1,7,True,0.0
1590183,0,1,0,1,5,False,0.0
1590183,1,5,0,2,5,False,0.0
1590183,3,6,1,2,5,False,0.0
1590183,4,8,1,3,5,False,0.0
1590148,1,2,0,1,5,True,0.5
1590148,2,5,0,2,5,True,0.5
1590148,3,5,1,2,5,True,0.5
1590148,7,5,2,2,5,True,0.5
1590198,2,1,1,0,5,True,0.0
1590198,3,4,1,1,5,True,0.0
1590198,6,6,2,1,5,True,0.0
1590198,6,9,2,2,5,True,0.0
1590165,6,4,1,0,5,False,0.0
1590165,8,7,1,1,5,False,0.0
1590165,12,10,2,1,5,False,0.0
1590165,12,12,2,2,5,False,0.0
1590133,4,3,1,0,5,True,0.0
1590133,6,4,2,0,5,True,0.0
1590132,5,2,1,0,5,True,1.0
1590132,10,3,2,0,5,True,1.0
1590114,2,1,1,0,5,True,0.0
1590114,5,3,2,0,5,True,0.0
1590114,8,7,2,1,5,True,0.0
1590114,11,8,3,1,5,True,0.0
1180119,1,2,0,1,7,False,-0.4
1180119,3,2,1,1,7,False,-0.4
1180119,4,6,1,2,7,False,-0.4
1180119,5,9,1,3,7,False,-0.4
1180118,1,2,0,1,5,False,-0.4
1180118,1,6,0,2,5,False,-0.4
1180118,1,11,0,3,5,False,-0.4
1180118,5,11,1,3,5,False,-0.4
1180117,1,5,0,1,5,False,0.2
1180117,1,8,0,2,5,False,0.2
1180117,2,8,1,2,5,False,0.2
1180117,2,9,1,3,5,False,0.2
1180116,4,0,1,0,5,True,0.7142857142857143
1180116,7,2,2,0,5,True,0.7142857142857143
1180116,8,6,2,1,5,True,0.7142857142857143
1180116,11,8,3,1,5,True,0.7142857142857143
1180115,4,2,1,0,5,True,0.75
1180115,6,2,2,0,5,True,0.75
1180115,10,4,3,0,5,True,0.75
1180115,10,6,3,1,5,True,0.75
1180114,1,0,1,0,5,True,0.2
1180114,2,2,1,1,5,True,0.2
1180114,3,2,2,1,5,True,0.2
1180114,5,3,3,1,5,True,0.2
1180113,1,2,0,1,5,False,0.25
1180113,3,5,0,2,5,False,0.25
1180113,4,5,1,2,5,False,0.25
1180113,6,6,2,2,5,False,0.25
1440106,5,4,1,0,5,False,0.5
1440106,6,6,1,1,5,False,0.5
1440106,9,7,2,1,5,False,0.5
1440106,10,9,2,2,5,False,0.5
1440105,2,7,0,1,5,True,1.0
1440105,3,9,0,2,5,True,1.0
1440105,5,10,1,2,5,True,1.0
1440105,7,11,2,2,5,True,1.0
1440104,0,1,0,1,5,False,-0.3333333333333333
1440104,3,7,0,2,5,False,-0.3333333333333333
1180112,2,1,1,0,5,True,0.0
1180112,2,3,1,1,5,True,0.0
1180112,3,5,1,2,5,True,0.0
1180112,7,8,2,2,5,True,0.0
1180111,1,2,0,1,5,False,-0.25
1180111,5,3,1,1,5,False,-0.25
1180111,9,4,2,1,5,False,-0.25
1180111,10,6,2,2,5,False,-0.25
1180110,4,5,0,1,5,False,0.09090909090909091
1180110,6,8,0,2,5,False,0.09090909090909091
1180110,9,9,1,2,5,False,0.09090909090909091
1180110,12,11,2,2,5,False,0.09090909090909091
1180109,2,0,1,0,5,True,0.0
1180109,6,1,2,0,5,True,0.0
1180108,0,4,0,1,5,False,0.0
1180108,0,7,0,2,5,False,0.0
1180107,1,0,1,0,5,True,1.0
1180107,3,3,1,1,5,True,1.0
1180107,5,3,2,1,5,True,1.0
1180107,7,4,3,1,5,True,1.0
1430112,1,2,0,1,5,True,-0.5
1430112,4,4,1,1,5,True,-0.5
1430112,5,4,2,1,5,True,-0.5
1430112,8,4,3,1,5,True,-0.5
1430111,1,2,0,1,5,False,0.0
1430111,3,3,1,1,5,False,0.0
1430111,3,6,1,2,5,False,0.0
1430111,5,11,1,3,5,False,0.0
1430110,1,3,0,1,5,True,0.38461538461538464
1430110,4,4,1,1,5,True,0.38461538461538464
1430110,6,5,2,1,5,True,0.38461538461538464
1430110,7,9,2,2,5,True,0.38461538461538464
1430109,2,3,0,1,5,False,1.0
1430109,5,4,1,1,5,False,1.0
1430109,5,6,1,2,5,False,1.0
1430109,5,7,1,3,5,False,1.0
1180106,3,1,1,0,5,False,-0.2
1180106,5,4,1,1,5,False,-0.2
1180106,7,5,2,1,5,False,-0.2
1180106,8,7,2,2,5,False,-0.2
1180105,1,2,0,1,5,True,0.0
1180105,2,2,1,1,5,True,0.0
1180105,6,4,2,1,5,True,0.0
1180105,7,7,2,2,5,True,0.0
1180104,3,0,1,0,5,True,0.0
1180104,4,4,1,1,5,True,0.0
1180104,5,9,1,2,5,True,0.0
1180104,6,9,2,2,5,True,0.0
1180103,4,3,1,0,5,False,0.2
1180103,5,6,1,1,5,False,0.2
1180103,7,9,1,2,5,False,0.2
1180103,8,9,2,2,5,False,0.2
1180102,2,1,1,0,5,False,0.0
1180102,4,2,2,0,5,False,0.0
1180102,5,4,2,1,5,False,0.0
1180102,6,6,2,2,5,False,0.0
1180101,3,1,1,0,5,True,0.0
1180101,3,3,1,1,5,True,0.0
1180101,3,5,1,2,5,True,0.0
1180101,5,5,2,2,5,True,0.0
1580181,3,2,1,0,5,True,0.0
1580181,4,4,1,1,5,True,0.0
1580181,10,5,2,1,5,True,0.0
1580181,12,6,3,1,5,True,0.0
1580172,0,3,0,1,5,True,0.0
1580172,3,5,1,1,5,True,0.0
1580172,6,7,2,1,5,True,0.0
1580172,7,11,2,2,5,True,0.0
1570123,1,4,0,1,5,True,0.0
1570123,4,5,1,1,5,True,0.0
1570123,7,5,2,1,5,True,0.0
1570123,8,8,2,2,5,True,0.0
1570122,3,2,1,0,5,True,0.0
1570122,5,3,2,0,5,True,0.0
1580150,0,5,0,1,5,True,0.0
1580150,4,6,1,1,5,True,0.0
1580150,7,7,2,1,5,True,0.0
1580150,10,8,3,1,5,True,0.0
1580133,1,2,0,1,5,False,0.0
1580133,1,5,0,2,5,False,0.0
1580132,1,0,1,0,5,True,-1.0
1580132,4,2,2,0,5,True,-1.0
1580124,5,2,1,0,5,False,0.0
1580124,5,5,1,1,5,False,0.0
1580124,7,8,1,2,5,False,0.0
1580124,10,13,1,3,5,False,0.0
1580121,2,4,0,1,5,False,0.0
1580121,2,6,0,2,5,False,0.0
1440103,1,3,0,1,5,False,1.0
1440103,5,5,1,1,5,False,1.0
1440103,6,11,1,2,5,False,1.0
1440103,9,17,1,3,5,False,1.0
1440102,4,2,1,0,5,True,1.0
1440102,4,3,1,1,5,True,1.0
1440102,6,8,1,2,5,True,1.0
1440102,8,9,2,2,5,True,1.0
1440101,4,5,0,1,5,False,1.0
1440101,7,7,1,1,5,False,1.0
1440101,8,9,1,2,5,False,1.0
1440101,9,13,1,3,5,False,1.0
1430108,2,1,1,0,5,False,0.5
1430108,3,3,1,1,5,False,0.5
1430108,3,6,1,2,5,False,0.5
1430108,6,11,1,3,5,False,0.5
1430107,5,4,1,0,5,True,0.0
1430107,8,6,2,0,5,True,0.0
1430107,10,9,2,1,5,True,0.0
1430107,15,13,3,1,5,True,0.0
1430106,2,3,0,1,5,True,-1.0
1430106,3,5,0,2,5,True,-1.0
1430106,5,6,1,2,5,True,-1.0
1430106,8,8,2,2,5,True,-1.0
1430105,2,4,0,1,5,True,0.0
1430105,6,5,1,1,5,True,0.0
1430105,7,5,2,1,5,True,0.0
1430105,9,5,3,1,5,True,0.0
1430104,3,0,1,0,5,True,0.0
1430104,7,0,2,0,5,True,0.0
1430103,2,3,0,1,5,True,0.5
1430103,7,5,1,1,5,True,0.5
1430103,8,8,1,2,5,True,0.5
1430103,10,9,2,2,5,True,0.5
1430102,3,2,1,0,5,True,0.0
1430102,5,3,2,0,5,True,0.0
1430101,3,2,1,0,5,True,0.6
1430101,6,4,2,0,5,True,0.6
1420215,2,1,1,0,5,False,-0.2
1420215,2,3,1,1,5,False,-0.2
1420215,5,3,2,1,5,False,-0.2
1420215,5,6,2,2,5,False,-0.2
1420214,0,1,0,1,5,False,-0.2
1420214,4,1,1,1,5,False,-0.2
1420214,4,3,1,2,5,False,-0.2
1420214,4,6,1,3,5,False,-0.2
1420213,4,3,1,0,5,True,-0.2
1420213,5,5,1,1,5,True,-0.2
1420213,8,7,2,1,5,True,-0.2
1420213,10,10,2,2,5,True,-0.2
1420212,1,2,0,1,5,True,0.0
1420212,2,4,0,2,5,True,0.0
1420212,9,5,1,2,5,True,0.0
1420212,13,6,2,2,5,True,0.0
1420211,2,1,1,0,5,False,0.2
1420211,3,3,1,1,5,False,0.2
1420211,5,7,1,2,5,False,0.2
1420211,7,10,1,3,5,False,0.2
1400311,1,3,0,1,7,True,-0.5
1400311,2,3,1,1,7,True,-0.5
1400311,2,4,1,2,7,True,-0.5
1400311,2,6,1,3,7,True,-0.5
1400311,7,7,2,3,7,True,-0.5
1400311,9,8,3,3,7,True,-0.5
1400308,2,1,1,0,7,True,1.0
1400308,7,4,2,0,7,True,1.0
1400308,10,5,3,0,7,True,1.0
1420210,2,1,1,0,5,True,0.0
1420210,6,4,2,0,5,True,0.0
1420209,2,1,1,0,5,True,0.0
1420209,4,2,2,0,5,True,0.0
1420206,3,2,1,0,5,False,0.0
1420206,4,4,1,1,5,False,0.0
1420206,5,7,1,2,5,False,0.0
1420206,6,12,1,3,5,False,0.0
1420205,2,4,0,1,5,True,-0.14285714285714285
1420205,6,4,1,1,5,True,-0.14285714285714285
1420205,8,4,2,1,5,True,-0.14285714285714285
1420205,13,4,3,1,5,True,-0.14285714285714285
1400304,2,1,1,0,7,False,0.25
1400304,3,3,1,1,7,False,0.25
1400304,5,6,1,2,7,False,0.25
1400304,7,9,1,3,7,False,0.25
1400303,0,3,0,1,7,False,0.0
1400303,1,5,0,2,7,False,0.0
1400303,4,11,0,3,7,False,0.0
1400302,2,3,0,1,7,True,-0.2
1400302,4,4,1,1,7,True,-0.2
1400302,8,7,2,1,7,True,-0.2
1400302,10,8,3,1,7,True,-0.2
1400302,12,11,3,2,7,True,-0.2
1400302,13,13,3,3,7,True,-0.2
1400301,3,2,1,0,7,False,-0.2
1400301,4,5,1,1,7,False,-0.2
1400301,5,7,1,2,7,False,-0.2
1400301,7,11,1,3,7,False,-0.2
1400301,9,12,2,3,7,False,-0.2
1400301,10,14,2,4,7,False,-0.2
1400220,2,1,1,0,5,True,0.0
1400220,5,2,2,0,5,True,0.0
1400218,2,4,0,1,5,True,0.2
1400218,2,8,0,2,5,True,0.2
1400218,4,9,1,2,5,True,0.2
1400218,6,10,2,2,5,True,0.2
1420118,2,0,1,0,5,False,-0.25
1420118,2,1,1,1,5,False,-0.25
1420118,2,3,1,2,5,False,-0.25
1420118,4,4,2,2,5,False,-0.25
1400217,3,1,1,0,5,True,0.0
1400217,4,3,1,1,5,True,0.0
1400217,6,3,2,1,5,True,0.0
1400217,11,4,3,1,5,True,0.0
1400215,3,2,1,0,5,True,0.7142857142857143
1400215,6,3,2,0,5,True,0.7142857142857143
1400215,7,5,2,1,5,True,0.7142857142857143
1400215,9,8,2,2,5,True,0.7142857142857143
1420115,3,4,0,1,5,True,-0.5
1420115,7,7,1,1,5,True,-0.5
1420115,9,8,2,1,5,True,-0.5
1420115,13,10,3,1,5,True,-0.5
1420114,2,1,1,0,5,False,0.0
1420114,2,3,1,1,5,False,0.0
1420114,4,4,2,1,5,False,0.0
1420114,6,8,2,2,5,False,0.0
1400213,0,4,0,1,5,True,-1.0
1400213,2,5,1,1,5,True,-1.0
1400213,3,7,1,2,5,True,-1.0
1400213,4,7,2,2,5,True,-1.0
1400211,3,1,1,0,5,True,0.0
1400211,6,1,2,0,5,True,0.0
1400211,9,5,2,1,5,True,0.0
1400211,11,6,3,1,5,True,0.0
1420110,4,0,1,0,5,True,0.0
1420110,4,1,1,1,5,True,0.0
1420110,7,2,2,1,5,True,0.0
1420110,9,2,3,1,5,True,0.0
1400210,3,1,1,0,5,True,0.0
1400210,7,6,1,1,5,True,0.0
1400210,9,9,1,2,5,True,0.0
1400210,13,10,2,2,5,True,0.0
1420109,1,3,0,1,5,True,0.0
1420109,2,3,1,1,5,True,0.0
1420109,6,6,2,1,5,True,0.0
1420109,6,8,2,2,5,True,0.0
1400208,1,2,0,1,5,False,0.0
1400208,3,5,0,2,5,False,0.0
1400208,7,8,1,2,5,False,0.0
1400208,9,8,2,2,5,False,0.0
1420107,5,3,1,0,5,True,0.0
1420107,7,3,2,0,5,True,0.0
1420107,9,6,2,1,5,True,0.0
1420107,11,7,3,1,5,True,0.0
1420105,2,0,1,0,5,False,0.0
1420105,6,5,1,1,5,False,0.0
1420105,7,5,2,1,5,False,0.0
1420105,9,8,2,2,5,False,0.0
1400205,1,5,0,1,5,True,0.0
1400205,2,7,0,2,5,True,0.0
1400205,4,8,1,2,5,True,0.0
1400205,7,10,2,2,5,True,0.0
1420104,2,1,1,0,5,False,1.0
1420104,6,2,2,0,5,False,1.0
1420104,7,6,2,1,5,False,1.0
1420104,7,7,2,2,5,False,1.0
1400203,4,1,1,0,5,True,0.2
1400203,8,2,2,0,5,True,0.2
1400202,0,1,0,1,5,True,0.0
1400202,4,1,1,1,5,True,0.0
1400202,8,3,2,1,5,True,0.0
1400202,9,5,2,2,5,True,0.0
0670206,0,2,0,1,7,False,-0.5
0670206,3,6,0,2,7,False,-0.5
0670206,3,7,0,3,7,False,-0.5
0670205,4,2,1,0,7,True,0.047619047619047616
0670205,6,3,2,0,7,True,0.047619047619047616
0670205,9,5,3,0,7,True,0.047619047619047616
0670205,10,7,3,1,7,True,0.047619047619047616
0670204,0,5,0,1,7,True,0.5
0670204,1,7,0,2,7,True,0.5
0670204,3,8,1,2,7,True,0.5
0670204,6,10,2,2,7,True,0.5
0670204,12,12,3,2,7,True,0.5
0670204,16,13,4,2,7,True,0.5
0670203,0,1,0,1,7,False,0.0
0670203,7,2,1,1,7,False,0.0
0670203,7,4,1,2,7,False,0.0
0670203,12,5,2,2,7,False,0.0
0670203,13,9,2,3,7,False,0.0
0670203,14,11,2,4,7,False,0.0
0670202,0,2,0,1,7,False,0.5555555555555556
0670202,0,3,0,2,7,False,0.5555555555555556
0670202,0,5,0,3,7,False,0.5555555555555556
0670202,3,7,1,3,7,False,0.5555555555555556
0670202,4,7,2,3,7,False,0.5555555555555556
0670202,5,9,2,4,7,False,0.5555555555555556
0670201,4,1,1,0,7,True,0.5
0670201,8,1,2,0,7,True,0.5
0670201,10,2,3,0,7,True,0.5
1350206,3,2,1,0,7,True,-0.4
1350206,3,4,1,1,7,True,-0.4
1350206,4,7,1,2,7,True,-0.4
1350206,11,8,2,2,7,True,-0.4
1350205,5,4,1,0,7,True,0.5
1350205,8,6,2,0,7,True,0.5
1350205,10,7,3,0,7,True,0.5
1350203,2,0,1,0,7,False,0.4
1350203,2,1,1,1,7,False,0.4
1350203,4,4,1,2,7,False,0.4
1350203,5,6,1,3,7,False,0.4
1350203,9,6,2,3,7,False,0.4
1350203,10,8,2,4,7,False,0.4
1350204,2,5,0,1,7,True,-0.5
1350204,3,7,0,2,7,True,-0.5
1350204,8,8,1,2,7,True,-0.5
1350204,13,8,2,2,7,True,-0.5
1350204,17,8,3,2,7,True,-0.5
1350204,19,8,4,2,7,True,-0.5
1350202,4,1,1,0,7,True,0.5
1350202,6,1,2,0,7,True,0.5
